# BEAST v10.5.0
# Generated Wed May 20 15:37:16 CEST 2026 [seed=1779284235057]
# -beagle -overwrite X_dist_04.xml
state	joint	prior	likelihood	rootHeight	treeLength	tmrca(untitled0)	constant.popSize	kappa	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
1938000	-10886.923193063503	1.5749459462457045	-10888.49813900975	0.18189028657709153	0.4299073573471406	0.18189028657709153	0.14196321653622254	3.263552505852625	0.28461325848901475	1.0	1.0	-10888.49813900975	0.0	8.750612171806265
1939000	-10887.1700202933	2.3310067478088445	-10889.50102704111	0.18206270020638907	0.42767175393531465	0.18206270020638907	0.12308524354483295	3.0565456660000763	0.24767662480173955	1.0	1.0	-10889.50102704111	0.0	9.218408667320965
1940000	-10887.72813435761	3.5626669057067053	-10891.290801263318	0.17367140251023813	0.4139994449005017	0.17367140251023813	0.05223774905546062	3.0259483694182534	0.38738958989502975	1.0	1.0	-10891.290801263318	0.0	9.862425560682375
1941000	-10889.479737206557	2.9127611378799703	-10892.392498344438	0.17326432353402213	0.4047841930304499	0.17326432353402213	0.1042283980964814	2.7999835729787645	0.4376127283749784	1.0	1.0	-10892.392498344438	0.0	9.922097064331298
1942000	-10887.155814962804	3.8219929570383337	-10890.977807919842	0.1817048340043231	0.42619095297698595	0.1817048340043231	0.05585943510821394	3.17863553298302	0.2902962269039204	1.0	1.0	-10890.977807919842	0.0	10.047915643360891
1943000	-10887.569051363133	2.0628550488694213	-10889.631906412002	0.20031715801003191	0.4596998595541156	0.20031715801003191	0.12101785719253647	3.7305143808570693	0.299838109397057	1.0	1.0	-10889.631906412002	0.0	9.264579075319798
1944000	-10886.438598977002	3.938511122092452	-10890.377110099094	0.1788351156275697	0.4163903422322718	0.1788351156275697	0.059287614447405455	3.5308144891810405	0.3149364832909375	1.0	1.0	-10890.377110099094	0.0	10.392351099200638
1945000	-10885.014846945196	3.6098094764134476	-10888.624656421609	0.1716566900610677	0.4079203640153236	0.1716566900610677	0.06332517488585655	3.1645543327440877	0.37122341673352977	1.0	1.0	-10888.624656421609	0.0	10.118035035365578
1946000	-10885.560361482732	4.192701169509579	-10889.753062652242	0.158494013479218	0.37979143679258587	0.158494013479218	0.0576182452728189	2.745128802321704	0.3717967130143943	1.0	1.0	-10889.753062652242	0.0	10.458170576186157
1947000	-10888.076459812524	3.3700756682764785	-10891.4465354808	0.1783859449000272	0.4158304292268037	0.1783859449000272	0.07778908588923895	3.4429193157660993	0.4288500833709728	1.0	1.0	-10891.4465354808	0.0	10.29386557853546
1948000	-10890.939680940111	-1.293426883539003	-10889.646254056572	0.17233553892005782	0.40642857464049253	0.17233553892005782	0.26902942356419074	2.8834241048947504	0.2898564436537273	1.0	1.0	-10889.646254056572	0.0	6.398046610289931
1949000	-10887.135853753109	3.172089553612186	-10890.307943306721	0.18954983148516	0.4410904369170103	0.18954983148516	0.04186034728157946	2.9836177474435077	0.3565417494124454	1.0	1.0	-10890.307943306721	0.0	9.17390599614801
1950000	-10889.82559462288	3.6941516017505647	-10893.51974622463	0.16555352269682708	0.39489134931637715	0.16555352269682708	0.0820774824049555	2.917540462104526	0.2659073392181686	1.0	1.0	-10893.51974622463	0.0	10.163820747614885
1951000	-10887.889260314574	3.2125103809678803	-10891.101770695543	0.1901835303916969	0.44694526163180454	0.1901835303916969	0.05702726119891291	3.847960817354654	0.2885183848449765	1.0	1.0	-10891.101770695543	0.0	9.677459081373199
1952000	-10886.600873674797	3.5479423969262402	-10890.148816071724	0.1614352626553436	0.3894983152143796	0.1614352626553436	0.05460459400339145	3.1946617057417495	0.44117649686709104	1.0	1.0	-10890.148816071724	0.0	10.058467493356048
1953000	-10887.026014931353	3.561697389628514	-10890.587712320981	0.17945489622851304	0.4226171571363794	0.17945489622851304	0.04497061472359145	2.8823379531241757	0.35368814519960257	1.0	1.0	-10890.587712320981	0.0	9.593196619688637
1954000	-10890.13707033953	2.6535585512668716	-10892.790628890796	0.17723531825148492	0.42712308576735364	0.17723531825148492	0.10145162962217404	2.9455767734802283	0.2788250917794254	1.0	1.0	-10892.790628890796	0.0	9.370815028569353
1955000	-10888.186071903188	4.082866622242267	-10892.26893852543	0.16676917125158225	0.39468478508127214	0.16676917125158225	0.05685862754504318	3.0695701359428713	0.36432485673057174	1.0	1.0	-10892.26893852543	0.0	10.436538985536211
1956000	-10888.682365862238	4.626755754113699	-10893.309121616352	0.14922959233802566	0.35451335005778806	0.14922959233802566	0.06003498182669335	2.9920801090469102	0.38224477535087875	1.0	1.0	-10893.309121616352	0.0	11.043227895693947
1957000	-10884.744199398774	3.4479248732690326	-10888.192124272044	0.18103995796834904	0.4219140779726266	0.18103995796834904	0.08678215349441856	3.0747578342293145	0.3125234593576084	1.0	1.0	-10888.192124272044	0.0	10.122255433230174
1958000	-10884.683601369234	3.7550880886637277	-10888.438689457897	0.17943909822915044	0.4207772426539616	0.17943909822915044	0.06555142318491297	3.383997307554516	0.31293293691795815	1.0	1.0	-10888.438689457897	0.0	10.25625886815947
1959000	-10889.898583932483	0.9491304736518575	-10890.847714406134	0.1836113165242174	0.4329299067589931	0.1836113165242174	0.15626750153888191	3.170299396057501	0.42136394497450785	1.0	1.0	-10890.847714406134	0.0	8.46210438825194
1960000	-10887.394006249597	3.294107787269253	-10890.688114036866	0.1923894018563169	0.454373383097981	0.1923894018563169	0.068363682852995	2.9227636204810783	0.27169992505172524	1.0	1.0	-10890.688114036866	0.0	9.59457989983093
1961000	-10884.042408991229	3.6094073815744077	-10887.651816372803	0.18148511416574215	0.42132356190005316	0.18148511416574215	0.07406347688564291	3.423223406924662	0.3537766301051091	1.0	1.0	-10887.651816372803	0.0	10.32742281957959
1962000	-10885.521087911911	2.306802079340927	-10887.827889991253	0.1823037495181604	0.4218472599019151	0.1823037495181604	0.12190614750302127	3.4888846552187815	0.30367240449912397	1.0	1.0	-10887.827889991253	0.0	9.444406324166845
1963000	-10884.766547271545	3.355405870758392	-10888.121953142303	0.17934896659133745	0.4211700772492116	0.17934896659133745	0.08385529685664499	3.0878121909369	0.34007314955584794	1.0	1.0	-10888.121953142303	0.0	10.055135387466457
1964000	-10885.804353865988	3.419485941360552	-10889.223839807348	0.1779789244656184	0.4222005057136023	0.1779789244656184	0.057889924310557596	3.23663309255115	0.37917089004495974	1.0	1.0	-10889.223839807348	0.0	9.878825895173257
1965000	-10884.708552546654	3.6932926956391423	-10888.401845242293	0.17304454009014716	0.4078314436955559	0.17304454009014716	0.06157659323918269	3.08280872719643	0.4243438556623316	1.0	1.0	-10888.401845242293	0.0	10.251286161787025
1966000	-10884.286598993398	4.1380049170856195	-10888.424603910484	0.170562552724966	0.399635334622272	0.170562552724966	0.06604196695732914	2.9229944225416857	0.3173565364671224	1.0	1.0	-10888.424603910484	0.0	10.49535378521455
1967000	-10887.5311933278	2.5187645928016753	-10890.049957920603	0.17862808077497067	0.42353700337103284	0.17862808077497067	0.10477929911876661	3.463786618201871	0.3202894929940887	1.0	1.0	-10890.049957920603	0.0	9.529985785451444
1968000	-10885.705823323426	2.9889699190323444	-10888.694793242457	0.17780318773244444	0.4240256917385786	0.17780318773244444	0.04268943069583753	3.098884467838385	0.3066782671312098	1.0	1.0	-10888.694793242457	0.0	8.951277833232778
1969000	-10885.60991033403	3.5066916121000418	-10889.116601946129	0.18239928557544785	0.42635889941933025	0.18239928557544785	0.07257208620256536	3.49896928605805	0.31691589609733756	1.0	1.0	-10889.116601946129	0.0	10.155931112158664
1970000	-10888.978235760465	1.3635007968138977	-10890.341736557279	0.16589399789242218	0.3944186572427537	0.16589399789242218	0.15201388170143162	2.8116891386143537	0.42897839407240573	1.0	1.0	-10890.341736557279	0.0	8.736882176713411
1971000	-10892.586781274671	1.0888269016607879	-10893.675608176332	0.18601658291038362	0.43630827096825275	0.18601658291038362	0.16763412060667693	2.541910775649616	0.3238708673686189	1.0	1.0	-10893.675608176332	0.0	8.24992841174096
1972000	-10889.99568878888	3.998089680434539	-10893.993778469316	0.17506582870006832	0.4100652907039021	0.17506582870006832	0.07393050223866135	2.7649247299721478	0.3114207484885379	1.0	1.0	-10893.993778469316	0.0	10.399107534453178
1973000	-10883.367597434364	3.9462405148239554	-10887.313837949188	0.18430937723227817	0.4266343507477426	0.18430937723227817	0.06670981988519017	3.072454618340206	0.3134130310450651	1.0	1.0	-10887.313837949188	0.0	10.358736094965007
1974000	-10890.014042823153	4.155095801535637	-10894.16913862469	0.15157074094312287	0.35989221218353623	0.15157074094312287	0.08076527353723069	2.799445913519483	0.35048679175515035	1.0	1.0	-10894.16913862469	0.0	10.7351782239589
1975000	-10888.118991996304	2.1512168915047143	-10890.270208887809	0.16367540481573045	0.38480472545875843	0.16367540481573045	0.13622645683031268	2.818507657704591	0.34556032034531947	1.0	1.0	-10890.270208887809	0.0	9.250679146743916
1976000	-10886.137897643748	3.36177116851165	-10889.49966881226	0.17191328862597177	0.41121464839267724	0.17191328862597177	0.05259474859230727	3.165018278730569	0.3923538308090184	1.0	1.0	-10889.49966881226	0.0	9.72692667759793
1977000	-10887.305774386241	3.0010877084608287	-10890.306862094702	0.17148646744744075	0.409931281090411	0.17148646744744075	0.08711417986272668	3.0047192187782663	0.4140666490772476	1.0	1.0	-10890.306862094702	0.0	9.857630512931989
1978000	-10886.167818315305	2.7523197899209215	-10888.920138105226	0.17094231689513212	0.4070698192528789	0.17094231689513212	0.10168131591077308	3.0515276193024126	0.3703076429034891	1.0	1.0	-10888.920138105226	0.0	9.69235423395141
1979000	-10890.900198168332	3.5594983896858032	-10894.459696558019	0.17152462509140193	0.40851870869118273	0.17152462509140193	0.0634087127469817	3.215119340558256	0.35925439446828	1.0	1.0	-10894.459696558019	0.0	10.062577875351021
1980000	-10885.989387144558	3.4051358966645306	-10889.394523041223	0.19461781706129816	0.4543096235546358	0.19461781706129816	0.051952513214912246	3.205224880093211	0.2850642503997475	1.0	1.0	-10889.394523041223	0.0	9.557341409158383
1981000	-10887.556323153685	3.1384400308582654	-10890.694763184543	0.18298986294226116	0.4212535048287547	0.18298986294226116	0.09583412797148327	3.490347066036197	0.3447406965488991	1.0	1.0	-10890.694763184543	0.0	10.118248888996684
1982000	-10883.720129981974	3.3628479961089965	-10887.082977978083	0.1896380493896339	0.44419221787414437	0.1896380493896339	0.04904326235390546	3.096778532850218	0.2881249400351249	1.0	1.0	-10887.082977978083	0.0	9.425931632225499
1983000	-10890.400735610941	1.6971672267000137	-10892.097902837642	0.19519521080258576	0.4614080203281469	0.19519521080258576	0.12363619656751224	3.8367914085604835	0.26483909848408355	1.0	1.0	-10892.097902837642	0.0	8.884313308386238
1984000	-10889.284510093532	3.5458585975743624	-10892.830368691106	0.16911145247150705	0.40576579763280163	0.16911145247150705	0.0533315417077576	3.263707890115389	0.39168819397964744	1.0	1.0	-10892.830368691106	0.0	9.957578232128403
1985000	-10883.569284822608	3.6357076552490994	-10887.204992477857	0.18129620804288954	0.4243298421825694	0.18129620804288954	0.050004993034945745	3.413951756579085	0.33177969411630664	1.0	1.0	-10887.204992477857	0.0	9.91418828860863
1986000	-10889.250495751941	2.909691318016433	-10892.160187069958	0.19264366076875997	0.45219291540155226	0.19264366076875997	0.04574273243479049	3.267675314247197	0.3540120462871451	1.0	1.0	-10892.160187069958	0.0	9.09406708924692
1987000	-10887.13307167506	3.0258196779072595	-10890.158891352967	0.19925574322567843	0.4609832603981588	0.19925574322567843	0.04355175710752935	3.592341567701003	0.261983288959794	1.0	1.0	-10890.158891352967	0.0	9.085858341817376
1988000	-10888.182396089578	3.782731627871639	-10891.965127717449	0.19299804494675668	0.4451719548687569	0.19299804494675668	0.05523961555949001	3.299846582749137	0.2945052529502871	1.0	1.0	-10891.965127717449	0.0	10.047544186556731
1989000	-10883.889882531326	3.6767805192621665	-10887.56666305059	0.18554860585349195	0.43183432327304855	0.18554860585349195	0.04841671285541917	3.164509894213419	0.2967678725981783	1.0	1.0	-10887.56666305059	0.0	9.767895214017898
1990000	-10886.531724249877	2.1963362838651532	-10888.728060533742	0.19616274415279913	0.453578085258119	0.19616274415279913	0.03325672233515116	3.1338549513186678	0.2880734093994837	1.0	1.0	-10888.728060533742	0.0	7.884183388029606
1991000	-10887.996057021743	2.584632288447132	-10890.580689310189	0.18337145925966084	0.43012720925097103	0.18337145925966084	0.03578418212597063	3.6220578378854675	0.3036500033565342	1.0	1.0	-10890.580689310189	0.0	8.541478733171711
1992000	-10883.936969458155	3.431222397990564	-10887.368191856145	0.18073372182338035	0.42401755054576745	0.18073372182338035	0.04464734159157672	3.259972829193435	0.33789912703713954	1.0	1.0	-10887.368191856145	0.0	9.556521111198213
1993000	-10887.290835470612	2.910209018115494	-10890.201044488727	0.19327359565633206	0.455743066131547	0.19327359565633206	0.04671849325853268	3.234452330785251	0.25730442373320744	1.0	1.0	-10890.201044488727	0.0	8.910866864521308
1994000	-10883.68312473996	3.4128442745937733	-10887.095969014554	0.18778600229084816	0.4393840681190201	0.18778600229084816	0.04854087422701754	3.383060764924497	0.28507432698239527	1.0	1.0	-10887.095969014554	0.0	9.557836965697845
1995000	-10884.977282656419	3.110175473019379	-10888.087458129437	0.18766439500782695	0.4376325553807406	0.18766439500782695	0.0870016433821437	3.3284066622605137	0.3177270616862406	1.0	1.0	-10888.087458129437	0.0	9.884966594322377
1996000	-10886.199378792473	3.6896818236870104	-10889.88906061616	0.19061669621005117	0.44446712422259893	0.19061669621005117	0.06512167589805164	3.04613214135425	0.2803161188593168	1.0	1.0	-10889.88906061616	0.0	10.002656471556325
1997000	-10886.813517312325	2.6887189459004013	-10889.502236258226	0.20135551030330473	0.46836824178407677	0.20135551030330473	0.044607502403582626	3.7486037890047212	0.2776840455386125	1.0	1.0	-10889.502236258226	0.0	8.854845213795802
1998000	-10889.810854288273	1.3354966952721838	-10891.146350983545	0.17006068319278903	0.3969456470052498	0.17006068319278903	0.16183230413660635	2.9043148975393	0.3302698347895299	1.0	1.0	-10891.146350983545	0.0	8.60744609974487
1999000	-10884.970810790697	4.039130460642108	-10889.00994125134	0.1744535309757947	0.4077496976215406	0.1744535309757947	0.0650700407765262	2.9386909777495718	0.3397938808559126	1.0	1.0	-10889.00994125134	0.0	10.432155420849302
2000000	-10883.60459832322	3.8594000385732503	-10887.463998361793	0.17964455271274438	0.41948881274793637	0.17964455271274438	0.04981640116602652	3.4134606356178527	0.27971711380301084	1.0	1.0	-10887.463998361793	0.0	10.029815668697843
2001000	-10888.936498605724	3.800394318851076	-10892.736892924575	0.19269889054198377	0.442564690253828	0.19269889054198377	0.07928604769929562	2.945007388981172	0.2581514174698795	1.0	1.0	-10892.736892924575	0.0	10.229804598420106
2002000	-10885.93204354295	2.664624830533633	-10888.596668373484	0.21296170904615114	0.49078010124274796	0.21296170904615114	0.0951264874634963	3.3650722054382154	0.2666794762838721	1.0	1.0	-10888.596668373484	0.0	9.438934006334838
2003000	-10890.362465969583	1.4058580797440365	-10891.768324049328	0.18278974557045166	0.4324903652182105	0.18278974557045166	0.1433642295302735	3.022325283517193	0.38422591899620034	1.0	1.0	-10891.768324049328	0.0	8.706674180364827
2004000	-10887.484335430589	2.9663937489104377	-10890.4507291795	0.22079697198008996	0.5035883536199053	0.22079697198008996	0.052985924517092525	3.8352308572049343	0.24709120938668822	1.0	1.0	-10890.4507291795	0.0	9.271007174103037
2005000	-10893.324873531998	0.6344286268333281	-10893.959302158832	0.20522024076076575	0.4706446098840971	0.20522024076076575	0.17248444345176323	3.680892218588321	0.2794022206782953	1.0	1.0	-10893.959302158832	0.0	8.133300468446583
2006000	-10888.046662908338	3.358121031135415	-10891.404783939473	0.1740377279698863	0.41288469316715265	0.1740377279698863	0.047410958845062925	3.2486637957682882	0.35915021294639077	1.0	1.0	-10891.404783939473	0.0	9.582047878289321
2007000	-10887.582690487736	2.453324654030018	-10890.036015141766	0.198494901463505	0.4586242023653113	0.198494901463505	0.03654424352948456	3.0329273455880608	0.34943622463718726	1.0	1.0	-10890.036015141766	0.0	8.322699958253038
2008000	-10892.581474510875	4.08000422897606	-10896.66147873985	0.19788183651178462	0.4456536299400289	0.19788183651178462	0.06692752673387074	3.66934582903551	0.2637721928490141	1.0	1.0	-10896.66147873985	0.0	10.598012266583174
2009000	-10888.086235181003	-0.43515287852325724	-10887.65108230248	0.18962214349574263	0.44278847040921876	0.18962214349574263	0.21888488049134294	3.246611849336549	0.3020758883390842	1.0	1.0	-10887.65108230248	0.0	7.202255855333277
2010000	-10889.648639613986	3.3725437463519494	-10893.021183360339	0.18977668825539548	0.4421059401417935	0.18977668825539548	0.05792434378602349	3.5504778016124106	0.32852885281902977	1.0	1.0	-10893.021183360339	0.0	9.836820713675417
2011000	-10886.051723506529	3.6555042691004758	-10889.707227775629	0.1648531885559774	0.39708546798977096	0.1648531885559774	0.052456526134270536	2.9098728572014947	0.3731894222329504	1.0	1.0	-10889.707227775629	0.0	9.88972819212469
2012000	-10883.938876912716	3.848824360349642	-10887.787701273066	0.1773696050704532	0.41587211246691397	0.1773696050704532	0.05139422794893423	3.1195794187116337	0.32404303245238036	1.0	1.0	-10887.787701273066	0.0	10.038487828374473
2013000	-10884.47101322552	4.112314609615009	-10888.583327835135	0.17493019436250054	0.40758139853611897	0.17493019436250054	0.06577819949213408	3.1811971215519157	0.30431619097125817	1.0	1.0	-10888.583327835135	0.0	10.530460132977797
2014000	-10886.450481343521	3.40540359069427	-10889.855884934215	0.1803229175010424	0.4200896821434698	0.1803229175010424	0.08135174834456602	3.8260329385330265	0.2757723412640806	1.0	1.0	-10889.855884934215	0.0	10.192806615866552
2015000	-10885.329397121051	2.939885396745286	-10888.269282517796	0.18846479546162198	0.4376646747706776	0.18846479546162198	0.09906090437742256	3.1859119059886303	0.2890772934731459	1.0	1.0	-10888.269282517796	0.0	9.738254085920257
2016000	-10887.48184486675	2.7699360852190953	-10890.251780951969	0.16784678436125902	0.394872036982004	0.16784678436125902	0.11348743647746999	2.8013791693891936	0.35776167189387875	1.0	1.0	-10890.251780951969	0.0	9.70510939222531
2017000	-10891.0529849268	3.740103787613789	-10894.793088714414	0.17454345494051787	0.41441163797671793	0.17454345494051787	0.04860160888236707	3.079530223484419	0.3213570190675389	1.0	1.0	-10894.793088714414	0.0	9.85457266781055
2018000	-10886.233525472977	2.636051964224963	-10888.869577437203	0.172487453937498	0.4102561437079272	0.172487453937498	0.10353006993043741	3.1693343459215915	0.3862678177455885	1.0	1.0	-10888.869577437203	0.0	9.667151010347581
2019000	-10888.23134689147	2.9827814771053216	-10891.214128368576	0.17839378335894449	0.41814360104733134	0.17839378335894449	0.09575080055180579	3.4212030947996457	0.3582098320291219	1.0	1.0	-10891.214128368576	0.0	9.965577286430207
2020000	-10886.242630595098	2.724495073921471	-10888.96712566902	0.17735222767901065	0.41606512094961373	0.17735222767901065	0.10777502027255847	3.408043846532677	0.2880951682500336	1.0	1.0	-10888.96712566902	0.0	9.68083589892622
2021000	-10884.976902560473	4.455031358649677	-10889.431933919122	0.17064383249252904	0.39730770301836205	0.17064383249252904	0.049527662724188966	2.7821659239716228	0.32878596155660367	1.0	1.0	-10889.431933919122	0.0	10.496858067626473
2022000	-10885.664344142288	4.16198646162097	-10889.826330603908	0.17657583587589218	0.41388053681383724	0.17657583587589218	0.05927012474169296	2.940383220378643	0.2845637163834551	1.0	1.0	-10889.826330603908	0.0	10.351884306473652
2023000	-10888.147036079936	3.1828228528609808	-10891.329858932797	0.2071920478692825	0.4797246995720559	0.2071920478692825	0.0765556283015983	3.0614579216625137	0.2701816494657806	1.0	1.0	-10891.329858932797	0.0	9.64253084327273
2024000	-10889.780201818283	0.1396297500309851	-10889.919831568313	0.17803104831742692	0.4176861592903697	0.17803104831742692	0.19872724895384983	2.729589756033779	0.3978673264124012	1.0	1.0	-10889.919831568313	0.0	7.688535334147363
2025000	-10890.10981645674	3.492559864400576	-10893.60237632114	0.1644812191230006	0.3958517080018032	0.1644812191230006	0.08614193923156063	2.8162611298363602	0.28071048051874126	1.0	1.0	-10893.60237632114	0.0	10.003592790100695
2026000	-10886.428760655406	3.926637502908001	-10890.355398158314	0.18406539892235896	0.4294725309870444	0.18406539892235896	0.05512856154530043	2.9335993843285695	0.28855264869357894	1.0	1.0	-10890.355398158314	0.0	10.049719880300913
2027000	-10885.137524874392	3.818876985286022	-10888.956401859677	0.18171248809808885	0.4233848422894743	0.18171248809808885	0.05486786474348818	3.2035905478771833	0.34253480386480517	1.0	1.0	-10888.956401859677	0.0	10.140005933084725
2028000	-10885.318126619342	3.416255286321655	-10888.734381905664	0.1843093255152587	0.43138205641370164	0.1843093255152587	0.08462473858589567	2.8849407559099327	0.3120232800656163	1.0	1.0	-10888.734381905664	0.0	9.996986318330956
2029000	-10889.51671379609	3.1718361037077214	-10892.688549899798	0.1675343155364194	0.39229550922738676	0.1675343155364194	0.10524360563099658	2.7997944873714413	0.32449436977004215	1.0	1.0	-10892.688549899798	0.0	9.96455091325355
2030000	-10887.044374367688	1.8462403685487612	-10888.890614736236	0.18282107949596207	0.4280127931358093	0.18282107949596207	0.13368005684677148	3.3134470712179644	0.30009728916087	1.0	1.0	-10888.890614736236	0.0	9.009829460351185
2031000	-10883.296057657548	3.781594881298033	-10887.077652538846	0.16989905955967993	0.4022182161316323	0.16989905955967993	0.046285042203820646	2.9371089449960475	0.3733521269638249	1.0	1.0	-10887.077652538846	0.0	9.900847532905845
2032000	-10885.494667427276	3.261146677377039	-10888.755814104654	0.20048934720058775	0.46345928766788663	0.20048934720058775	0.049838972217374454	3.451784891576518	0.31105370329080195	1.0	1.0	-10888.755814104654	0.0	9.507519977391397
2033000	-10886.228132976863	2.9704644172752417	-10889.198597394137	0.17747890051893758	0.4154086085781733	0.17747890051893758	0.09783539420900315	3.167232612488937	0.36716627409401187	1.0	1.0	-10889.198597394137	0.0	9.906107167309642
2034000	-10891.714960666452	3.3904856878977743	-10895.10544635435	0.1733233489261208	0.41451909858299213	0.1733233489261208	0.08381844906305129	2.4160537452230635	0.3729566244139228	1.0	1.0	-10895.10544635435	0.0	9.909462238441629
2035000	-10890.484417314745	3.01560503330362	-10893.50002234805	0.20060602083020565	0.4682930478993351	0.20060602083020565	0.0569282119039219	3.837313023159482	0.26730900974020927	1.0	1.0	-10893.50002234805	0.0	9.433013392646616
2036000	-10886.34424164242	3.258615425841473	-10889.602857068261	0.1813380267022623	0.4318503950246789	0.1813380267022623	0.0689909953698306	3.3181967624882156	0.31768956449423935	1.0	1.0	-10889.602857068261	0.0	9.798127134480577
2037000	-10892.394022345401	2.9362340810987693	-10895.3302564265	0.16403921385467904	0.3980757687146274	0.16403921385467904	0.0397409924571407	2.473017542341896	0.44077421869363326	1.0	1.0	-10895.3302564265	0.0	8.866997555302035
2038000	-10886.579303578	3.580382996507522	-10890.159686574509	0.16145199513808287	0.3893010618020996	0.16145199513808287	0.07127375292966853	3.2182641315689584	0.3690167384604886	1.0	1.0	-10890.159686574509	0.0	10.220887954780668
2039000	-10884.159088851644	3.827416457835832	-10887.98650530948	0.17481183267182646	0.41111462729310594	0.17481183267182646	0.0632993993028164	3.0035243889558356	0.3758410305379585	1.0	1.0	-10887.98650530948	0.0	10.288036542151632
2040000	-10886.577310782415	3.2690168099601475	-10889.846327592375	0.19804903719323724	0.4534291997590508	0.19804903719323724	0.08668926759693676	3.3531506757298275	0.303193629028279	1.0	1.0	-10889.846327592375	0.0	10.019531557951252
2041000	-10885.824101345039	4.085146283354533	-10889.909247628393	0.16888057723445588	0.3935301944255901	0.16888057723445588	0.04091356132437662	3.1808064983697504	0.3500214476153495	1.0	1.0	-10889.909247628393	0.0	10.120190241310151
2042000	-10885.053382832102	3.4438067802745254	-10888.497189612377	0.17208431086209036	0.4017339782845027	0.17208431086209036	0.08778115557974589	3.1943346909238883	0.3559506104762398	1.0	1.0	-10888.497189612377	0.0	10.258054437540347
2043000	-10887.633935072545	3.773968596889806	-10891.407903669435	0.17200107079089955	0.40378555197907584	0.17200107079089955	0.04888156782319018	3.4487854286984865	0.423439507501626	1.0	1.0	-10891.407903669435	0.0	10.22473307205296
2044000	-10885.684855585081	3.1536134256710078	-10888.838469010752	0.2020113027919977	0.47051516246791336	0.2020113027919977	0.07739208944574505	3.0525301316388873	0.27342524141952673	1.0	1.0	-10888.838469010752	0.0	9.627525559167333
2045000	-10890.196608077167	3.651725308666486	-10893.848333385833	0.17292102236169996	0.4106742364755994	0.17292102236169996	0.08161076865146216	2.92994992633738	0.2470456376152551	1.0	1.0	-10893.848333385833	0.0	10.082416105316709
2046000	-10887.992386201058	1.6946181773726892	-10889.687004378431	0.17174731986819916	0.4084786660510999	0.17174731986819916	0.13429407273392133	3.1995144052119384	0.38812230819082033	1.0	1.0	-10889.687004378431	0.0	8.999804075599986
2047000	-10888.672546045187	3.972448867998394	-10892.644994913186	0.17132219051087186	0.39940403936088154	0.17132219051087186	0.07565973705499543	2.7084546079135663	0.38376580953260614	1.0	1.0	-10892.644994913186	0.0	10.520532479795973
2048000	-10885.581858792537	3.5182434545788626	-10889.100102247116	0.18212626157962064	0.42609282516009606	0.18212626157962064	0.07320602420735246	3.1770460659605275	0.35247243838343106	1.0	1.0	-10889.100102247116	0.0	10.138154565007394
2049000	-10885.440784685175	3.7933552332643545	-10889.23413991844	0.17337282984695748	0.40900747444247476	0.17337282984695748	0.06491316207715281	3.215592513449971	0.33032609199974633	1.0	1.0	-10889.23413991844	0.0	10.262168278121738
2050000	-10886.956413253652	3.962869118479137	-10890.919282372131	0.18425279358042282	0.4249972370573868	0.18425279358042282	0.04886177562867597	3.3369818699491334	0.2969504487267259	1.0	1.0	-10890.919282372131	0.0	10.122622837456776
2051000	-10886.861500937734	4.1791241596472695	-10891.040625097381	0.18036403069650112	0.41876263222876786	0.18036403069650112	0.05894733186514226	3.375044726662909	0.24053688835530632	1.0	1.0	-10891.040625097381	0.0	10.426393656828044
2052000	-10884.493529274256	3.7127285443258007	-10888.206257818581	0.182249134697482	0.4253756113825257	0.182249134697482	0.052379154384408974	3.4501329712733906	0.32979775311021653	1.0	1.0	-10888.206257818581	0.0	10.045702417747659
2053000	-10889.583725612527	3.1372896156708716	-10892.721015228199	0.18345195999028957	0.43710139680637944	0.18345195999028957	0.07906371410445312	3.001861921104014	0.34406916647383334	1.0	1.0	-10892.721015228199	0.0	9.755948634299617
2054000	-10886.75353668322	1.9449736465582035	-10888.698510329777	0.1880155117170939	0.4380215548737759	0.1880155117170939	0.12674861247596406	3.2373521046934117	0.36859991007902926	1.0	1.0	-10888.698510329777	0.0	9.166366132465702
2055000	-10888.18233214183	2.9136712064634587	-10891.096003348293	0.18118891993902997	0.4302031255315423	0.18118891993902997	0.04401117057316919	3.291743576630605	0.35654332226398483	1.0	1.0	-10891.096003348293	0.0	9.072777301963006
2056000	-10888.009928130727	2.762038680254216	-10890.77196681098	0.19294163545276702	0.45748675523088916	0.19294163545276702	0.050464074972165325	3.472918561120548	0.2962942490216006	1.0	1.0	-10890.77196681098	0.0	8.998394689216784
2057000	-10887.769635329225	2.9669803689048493	-10890.73661569813	0.17518716969812861	0.4193272944691345	0.17518716969812861	0.09303498066603307	3.1582602568702853	0.30489435516838786	1.0	1.0	-10890.73661569813	0.0	9.72470208983901
2058000	-10886.892531138925	4.239321264196427	-10891.131852403121	0.17254207146227138	0.4018166782700354	0.17254207146227138	0.06568706821958274	3.2829763121784183	0.2600593203485902	1.0	1.0	-10891.131852403121	0.0	10.602547760467926
2059000	-10885.311693859037	3.563792353413337	-10888.875486212452	0.1881406497432451	0.43959792056376634	0.1881406497432451	0.05758675188716158	3.3583640056178763	0.32905099976041474	1.0	1.0	-10888.875486212452	0.0	9.959127247306313
